id,name,lat,lon,WIC,street,city,country,State,zip_code
1003977,Downtown Newport Farmers Market,-91.234721,35.6268,Y,Corner of Hwy 101 & Angle St,Newport,Jackson,Arkansas,72112
1018621,Downtown Novato Community Farmers Market,-122.578749,38.107536,Y,7th Street behind the CVS between Grant Ave & Novato Blvd ,Novato ,Marin,California,94947
1019721,Downtown Palo Alto Farmers' Market,-122.159029,37.44533,N,"Gilman St, between Hamilton and Forest",Palo Alto,Santa Clara,California,94301
1021716,Downtown Phoenix Farmers Market,-112.073418,33.455875,Y,721 N Central Ave,Phoenix,Maricopa,Arizona,85004
1021411,Downtown Rogers Farmers Market,-94.116,36.332762,N,Railyard Park,ROGERS,Benton,Arkansas,72756
1005281,Downtown Santa Cruz Farmers' Market,-122.0270374,36.9724758,Y,Cedar St & Lincoln St.,Santa Cruz,Santa Cruz,California,
1019525,Downtown Yakima Farmers Market,-120.502787,46.602267,Y,Yakima Ave & S 3rd Street,Yakima,Yakima,Washington,98901
1019729,Dresden Farmers Market,-88.693465,36.277008,N,421 Linden St.,Dresden ,Weakley,Tennessee,38225
1004676,Druid Hill Farmers' Market,-76.645847,39.317944,Y,3100 Swann Drive,Baltimore,Baltimore City,Maryland,21217
1005358,Dublin,-121.878639,37.710402,Y,4201 Central Parkway,Dublin,Alameda,California,94568
1005197,Dubuque Farmers Market,-90.667851,42.504521,Y,Iowa Street between 10th & 13th Streets,Dubuque,Dubuque,Iowa,52001
1019994,Duluth's Downtown Farmers' Market,-92.093948,46.788805,N,Gitch ode' Akiing formerly known as Lake Place Park 214 E Superior Street,Duluth,St. Louis,Minnesota,55802
1018953,Durango Farmers Market,-107.882758,37.273063,N,259 W 9th Street,Durango,La Plata,Colorado,81301
1000312,Durham Farmers' Market,-78.901856,36.000559,Y,501 Foster Street,Durham,Durham,North Carolina,27701
1009830,Durham Farmers' Market,-70.910656,43.13661,N,"Jackson Landing, 10 Old Piscataqua Road",Durham,Rockingham,New Hampshire,
1012345,Duvall Farmers Market,-121.986419,47.744679,Y,16201 Main St. NE at Taylor Landing,Duvall,King,Washington,98019
1019082,E. Center St. Farmers Market,-118.776299,39.473055,Y,40 East Center Street,Fallon ,Churchill,Nevada,89406
1019870,Eagle Farmers Market,-96.432729,40.816121,N,5th St. and Hwy 34,eagle,Cass,Nebraska,68347
1021275,Eagle Springs Farmers Market,-95.194557,29.975941,N,13555 Valley Lodge Parkway,Atascocita,Harris,Texas,77346
1018159,East Atlanta Village Farmers Market ,-84.344531,33.738679,N,572 Stokeswood Avenue,Atlanta,Fulton,Georgia,30316
1021303,East Boston Farmers Market - Summer/Early Fall,-71.039467,42.374945,Y,Across from 201 Border St.,East Boston,Suffolk,Massachusetts,02128
1021414,East Boston Farmers On-line Market - Winter/Spring,-71.076514,42.3313532,Y,250 Sumner street,East Boston,Suffolk,Massachusetts,02128
1011673,East End Market,-95.342978,29.757511,N,2600 Navigation Blvd.,Houston,Harris,Texas,77003
1019079,East Greenbush Library & YMCA Farmers Market,-73.695566,42.618063,Y,Between 10 and 20 Community Way in parking lot,East Greenbush,Rensselaer,New York,12061
1020133,East Hollywood Certified Farmers' Market,-118.308877,34.10151,Y,Hollywood Blvd. and Western Ave.,Los Angeles,Los Angeles,California,90028
1011113,East Nashville Farmers' Market ,-86.764338,36.172268,N,511 Woodland Street,Nashville,Davidson,Tennessee,TN
1019510,East Orange Farmer's Market,-74.209979,40.76125,Y,44 City Hall Plaza,East Orange,Essex,New Jersey,07018
1020172,East Palo Alto Community Farmers Market,-122.13255,37.469415,Y,2555 Pulgas Avenue ,East Palo Alto,San Mateo,California,94303
1012717,East Point Farmers Market ,-84.442141,33.679488,N,2757 East Point St.,East Point ,Fulton,Georgia,30344
1019094,East Side Farmers' Market,-76.794875,42.088757,Y,760 E Water St Elmira,Elmira,Chemung,New York,14901
1021300,East Vancouver Farmers Market,-122.493777,45.615372,Y,17701 SE Mill Plain Blvd.,Vancouver,Clark,Washington,98683
1019125,Eastgate Plaza Farmers Market,-78.595325,42.97573,N,4927 - 5089 Transit Road,Clarence,Erie,New York,14221
1021698,Easthampton Farmers' Market,-72.669332,42.265213,Y,50 Payson Ave,Easthampton,Hampshire,Massachusetts,01027
1009867,Easton Farmers' Market,-75.206274,40.689778,Y,128 Larry Holmes Drive ,Easton ,Northampton,Pennsylvania,18042
1019624,Eastside Sunday Market,-83.900903,35.976258,Y,2020 MLK Jr. Ave,Knoxville,Knox,Tennessee,37915
1021710,Eat Drink RI Market at Blackbird Farm,-71.505011,41.901787,N,660 Douglas Pike,Smithfield,Providence,Rhode Island,02917
1021228,Echo Park Farmers' Market,-118.258276,34.076409,Y,1146 Logan St,Los Angeles ,Los Angeles,California,90026
1012783,Edenton Farmers Market,-76.607401,36.062086,Y,200 North Broad St,Edenton,Chowan,North Carolina,27932
1012160,Edmonds Museum Summer Market,-122.376787,47.811264,Y,5th Ave between Main and Bell & Bell St. between 5th & 6th Ave,Edmonds,Snohomish,Washington,98020
1019118,Egg Harbor Farmers Market,-87.280716,45.049942,N,7809 Highway 42,Egg Harbor,Door,Wisconsin,54209
1021652,El Cajon Farmers Market   Non-Certified,-116.960482,32.801659,N,"1051 Greenfield Drive, ",El cajon,San Diego,California,92021
1021574,El Dorado Hills Town Center Certified Farmers Market,-121.064292,38.651318,Y,Town Center Blvd.,El Dorado Hills,El Dorado,California,95762
1019936,El Monte Farmers' Market,-118.03995,34.075484,Y,10700 Main Street,El Monte,Los Angeles,California,91731
1012634,Eldora Farmers Market,-93.100656,42.36051,Y,Corner of Edgington Ave. and 14th Street,Eldora,Hardin,Iowa,50627
1019921,Elgin Farmers' Market,-97.370756,30.346425,N,,Elgin,Bastrop,Texas,78621
1021587,Elkhart Farmers Market,-85.970818,41.687093,Y,301 NIBCO Parkway,Elkhart,Elkhart,Indiana,46516
1018900,Ellington Farmers Market,-72.4681079,41.9036393,Y,Main ST,Ellington,Tolland,Connecticut,06029
1018898,Ellington Winter Farmers' Market,-72.49035,41.8697886,Y,11 Pinney St,Ellington ,Tolland,Connecticut,06029
1020112,Elliott County FarmersвЂ™ Market,-83.122634,38.093439,Y,2944 S KY 7,Sandy Hook,Elliott,Kentucky,41171
1018717,Elm Street Market,-71.229493,42.349361,Y,Elm Street ,West Newton,Middlesex,Massachusetts,02465
1021207,Elmwood Bidwell Farmers' Market,-78.877625,42.923862,Y,Elmwood and Bidwell,Buffalo,Erie,New York,14221
1002657,Emmaus Farmers' Market,-75.4903,40.5366,N,235 Main St,Emmaus,Lehigh,Pennsylvania,18049
1002769,Empire Farmers Market,-86.063056,44.811224,Y,10234 Front Street,Empire,Leelanau,Michigan,49630
1019398,Empire Market,-94.502691,37.087883,N,931 E 4th St,Joplin,Jasper,Missouri,64801
1012045,Encino Farmers Market,-118.5128542,34.1862306,Y,17400 Victory Blvd,Van Nuys,Los Angeles,California,91406
1018940,Engadine Area Farmers' Market,-85.578248,46.119734,Y,,Engadine,Mackinac,Michigan,
1019684,Enka-Candler Tailgate Market,-82.684674,35.54099,N,70 Pisgah Hwy,Candler,Buncombe,North Carolina,28715
1018765,Ennis Farmers Market,-96.629391,32.32763,Y,104 North McKinney Street ,Ennis ,Ellis,Texas,75119
1019687,Enumclaw Plateau Farmers' Market,-121.987466,47.202843,N,1600 1st Street,Enumclaw,King,Washington,98022
1006678,Espanola Farmers Market,-106.065805,36.003598,Y,1105 N.Railroad  Avenue,Espanola,Rio Arriba,New Mexico,87532
1003568,Estacada Farmers Market,-122.331858,45.297544,Y,664 Wade St,Estacada,Clackamas,Oregon,97023
1020053,Etna Farmers Market,-122.895854,41.458263,Y,514 N Hwy 3,Etna,Siskiyou,California,96027
1019954,Eureka Springs Farmers Market,-93.746149,36.398616,Y,44 Kingshighway,Eureka Springs,Carroll,Arkansas,72632
1010195,Evart Farmers Market,-85.259592,43.899648,Y,200 South Main Street,Evart,Osceola,Michigan,49631
1005267,Ewa Beach Community Park (People's Open Market),-158.007174,21.314954,N,91-955 North Road,Ewa Beach,Honolulu,Hawaii,96706
1007798,Exeter FarmersвЂ™ Market,-70.950053,42.983633,N,"Swasey Parkway, off Water Street",Exeter,Rockingham,New Hampshire,
1019081,Fair Haven Market (hosted by The Vermont Farmers Market,-73.266531,43.59449,Y,On The Green,Fair Haven,Rutland,Vermont,05777
1018622,Fairfax Community Farmers' Market,-122.58998,37.985729,Y,124 Bolinas Avenue,Fairfax ,Marin,California,94930
1019186,Fairfax Community Farmers' Market,-77.308647,38.846056,N,10500 Page Avenue,Fairfax,Fairfax,Virginia,22030
1019049,Fairland Farmers Market,-94.854471,36.747475,N,50 N. Pine St. ,Fairland,Ottawa,Oklahoma,74343
1018562,Fairwood Farmers' Market,-117.41778,47.768387,Y,319 W. Hastings Rd.,Spokane ,Spokane,Washington,99218
1019457,Fallbrook Farmers' Market,-96.728376,40.877605,N,600 Fallbrook Blvd,Lincoln,Lancaster,Nebraska,68522
1010889,Falls Park Farmers Market ,-96.723203,43.560777,N,E Falls Park Drive and N 2nd Ave,Sioux Falls ,Minnehaha,South Dakota,57101
1019841,Farm to Fork Farmers Market at Normandy Farms,-86.274997,39.894467,N,7802 Marsh Road,Indianapolis,Marion,Indiana,46278
1021514,Farm to Fork Farmers' Market,-116.688851,43.666163,N,120 S Kimball Ave,Caldwell,Canyon,Idaho,83605
1019499,Farm to Preschool Market: Mercy Cares for Kids,-73.798353,42.665745,Y,310 S. Manning Blvd,Albany ,Albany,New York,12206
1019523,Farmers and Crafts Market of Las Cruces ,-106.789695,32.326444,Y,221 N. Main St,Las Cruces,Dona Ana,New Mexico,88001
1018937,Farmers Branch Market,-96.8952798,32.9178496,N,12700 Denton Drive,Farmers Branch,Dallas,Texas,75234
1019436,Farmers Fresh Market,-151.135361,60.472775,Y,33955 Community College Dr.,Soldotna,Kenai Peninsula,Alaska,99669
1021666,Farmers Market - Covington,-87.39709,40.137063,Y,301 4th St ,Covington ,Fountain,Indiana,47932
1021734,Farmers Market - Covington,-87.39697,40.13712,N,301 4th St,Covington ,Fountain,Indiana,47932
1018131,Farmers Market at St. John's,-88.159755,41.767594,N,750 Aurora Avenue,Naperville,DuPage,Illinois,60540
1020104,Farmers Market at the Depot,-85.217676,37.683658,Y,101 E. Depot Street,Springfield,Washington,Kentucky,40069
1021388,Farmers Market at the Fairgrounds,-85.75624,39.791832,Y,620 N Apple Street,Greenfield,Hancock,Indiana,46140
1019705,Farmers Market North Scottsdale,-111.893119,33.697831,N,8711 E Pinnacle Peak Road,Scottsdale,Maricopa,Arizona,85252
1005069,Farmers Market of Bluffton,-80.862568,32.234811,Y,40 Calhoun Street,Bluffton,Beaufort,South Carolina,29910
1021404,Farmers Market of Gravette,-94.446383,36.419093,N,Hwy. 72 east,Gravette,Benton,Arkansas,72736
1021620,"Farmers Market of Madison, IN",-85.382985,38.737406,Y,412 West Main Street,Madison ,Jefferson,Indiana,47250
1005159,Farmers Market of the Ozarks,-93.255076,37.136365,N,2144 E Republic Rd,Springfield,Greene,Missouri,65804
1021538,Farmers Market Ogden,-111.973274,41.220677,N,Historic 25th Street and Grant Avenue,Ogden,Weber,Utah,84401
1021581,Farmers Market on Grand Parkway,-95.775167,29.761952,N,1225 W Grand Parkway S,Katy,Harris,Texas,77494
1019993,Farmers Market on Green River,-85.482096,37.244082,Y,1099 Legion Park Road,Greensburg,Green,Kentucky,42743
1020079,Farmers Market on the Square,-85.307537,37.103437,N,105 Merchant Street,Columbia,Adair,Kentucky,42728
1020080,Farmers Market on the Square,-85.307537,37.103437,N,105 Merchant Street,Columbia,Adair,Kentucky,42728
1021595,Farmers Market Partners,-95.543858,29.533266,N,5855 Sienna Springs Way,Missorui City,Fort Bend,Texas,77459
1019862,Farmers on the Square,-77.189254,40.201689,Y,2A N Hanover St,Carlisle,Cumberland,Pennsylvania,17013
1018427,Farmers' gateway Market,-80.669759,40.377613,N,"Eastern Gateway Community College, 4000 Sunset Boulevard",Steubenville,Jefferson,Ohio,43952
1016870,Farmers' Market at Hamakua Harvest,-155.44974,20.070927,N,46-2600 Hawaii Belt Highway,Honokaa,Hawaii,Hawaii,96727
1021460,Fayette County Farmers Market,-83.427938,39.53886,N,101 E East St,Washington Court House,Fayette,Ohio,43160
1019800,Fayette County Farmers' Market,-85.139738,39.641132,N,401 N Central Ave,Connersville,Fayette,Indiana,47331
1012627,Fearrington Farmers' Market,-79.090143,35.800209,N,East Camden,Fearrington Village,Chatham,North Carolina,27312
1002721,Felton Farmers' Market,-122.073815,37.048109,Y,"St. John's Church, Hwy. 9",Felton,Santa Cruz,California,95018
1018973,Ferguson Farmers' Market,-90.3027133,38.7375795,N,"Plaza 501, 501 S. Florissant Rd.",Ferguson,St. Louis,Missouri,63135
1021676,Ferndale Farmers Market,-92.556803,34.776925,N,27021 Kanis Rd,Little Rock,Pulaski,Arkansas,72223
1021665,Fernley Poolside Farmers Market ,-119.247333,39.594402,Y,300 Cottonwood Lane,Fernley,Lyon,Nevada,89408
1020193,Ferry Plaza Farmers Market,-122.39352,37.795162,Y,1 Ferry Building,San Francisco,San Francisco,California,94111
1012308,Festival Farmers Market,-74.4669868,42.6792512,Y,942 Main Street, Cobleskill,Schoharie,New York,12043
1019771,Fibonacci's Mount Healthy Farmers Market,-84.54095,39.23161,N,1445 Compton Road,Cincinnati,Hamilton,Ohio,45231
1018193,Fifth Street Farmers' Market,-83.1700053,40.9509375,N,West Fifth Street,Sycamore,Wyandot,Ohio,44882
1020008,Fightingville Fresh,-92.031394,30.211573,N,315 W Simcoe,Lafayette,Lafayette,Louisiana,70501
1019677,Firefly Farmers' Market,-97.156597,37.723203,N,15615 East 21st Street North,Wichita,Sedgwick,Kansas,67230
1004377,Fish Creek Settlement Shops Farm Market,-87.24535,45.113436,N,9116 Hwy 42,Fish Creek,Door,Wisconsin,54212
1019914,Fisherman's Memorial Park Farmers Market,-71.488239,41.380339,Y,1011 Point Judith Rd,Narragansett,Washington,Rhode Island,02882
1019897,Fleming County FarmersвЂ™ Market,-83.759523,38.421407,Y,1384 Elizaville Rd,Flemingsburg,Fleming,Kentucky,41041
1020091,Floyd County Farmers Market,-82.775995,37.670674,Y,361 N. Lake Drive,Prestonsburg,Floyd,Kentucky,41653
1020065,Floyd County Farmers Market (Floyds Knobs),-85.896109,38.315002,Y,400 Block Lafollette Station,floyds knobs,Floyd,Indiana,47119
1021453,Fondy Farmers Market,-87.939701,43.061843,Y,2200 W Fond du Lac Ave,Milwaukee,Milwaukee,Wisconsin,53206
1019123,Food for Thought Summer Market,-106.3269901,42.8482536,N,200 S. David St.,Casper,Natrona,Wyoming,82601
1000958,Forest farmers market,-79.285443,37.36437,N,15583 Forest Road,Forest,Bedford,Virginia,24551
1021638,Forest Grove Farmers Market,-123.112048,45.520653,Y,2030 Main St,Forest Grove,Washington,Oregon,97116
1021504,Forest Hills Farmers Market,-79.86111,40.425019,Y,1840 Ardmore Blvd,Pittsburgh,Allegheny,Pennsylvania,15221
1002803,Forest Lakes Farmers Market,-78.44106,38.1087,N,1650 Ashwood Blvd.,Charlottesville,Albemarle,Virginia,22911
1018989,Fort Ben Farmers Market,-85.989646,39.865956,Y,,Lawrence,Marion,Indiana,
1021680,Fort Smith Farmer's Market,-94.80361,35.534732,N,2nd and Gartison Ave,Fort Smith ,Sebastian,Arkansas,72901
1018505,Fort Sumner Farmers Market,-104.244013,34.470848,Y,213 E Sumner Avenue,Fort Sumner,De Baca,New Mexico,88119
1019101,Fox Lake Farmers Market,-88.17851,42.398071,N,17 E School St.,Fox Lake,Lake,Illinois,60020
1002880,Frankenmuth Farmers Market,-83.738212,43.344313,Y,534 North Main Street,Frankenmuth,Saginaw,Michigan,48734
1019298,Franklin County Farmers Market,-84.88021,38.201613,Y,404 Wilkinson Blvd.,Frankfort,Franklin,Kentucky,40601
1019147,Franklin Farmers Market,-86.05768,39.479799,N,Parking Lot 2 Blocks West of the Courthouse,Franklin,Johnson,Indiana,46131
1021654,Franklin Park Conservatory and Botanical Gardens Farmers' Market,-82.950712,39.965067,Y,1777 East Broad Street,Columbus,Franklin,Ohio,43203
1020092,Franklin Simpson Farmers' Market,-86.577261,36.724368,Y,304 N Main St,Franklin,Simpson,Kentucky,42134
1020007,Franklin Street Bazaar,-87.594742,37.980191,Y,2000 W. Franklin Street,Evansville,Vanderburgh,Indiana,47710
1021565,Frankton Town Market,-85.779261,40.222745,N,102 S Church St,Frankton,Madison,Indiana,46044
1012429,Freedom Farmers Market at the Carter Center,-84.35682,33.76759,N,453 Freedom Pkwy NE ,Atlanta,Fulton,Georgia,30307
1018415,"Freeman Health System, West - Farmers Market",-94.5268459,37.0526877,N,1102 W 32nd Street,Joplin,Newton,Missouri,64801
1021353,Freight House Farmers' Market,-90.582083,41.519748,Y,421 West River Drive #32,Davenport,Scott,Iowa,52801
1019600,Freiheit Village Farmers Market,-98.072988,29.717952,N,2032 Central Plaza,New Braunfels,Comal,Texas,78130
1019404,Fresh Approach Mobile Farmers' Market,-121.812514,38.016546,N,"213 F Street, Antioch",Antioch ,Contra Costa,California,94509
1012466,Fresh2You Mobile Market,-75.748454,39.9731925,Y,,"Phoenixville, Pottstown, Coatesville, Parkesburg, West Chester, Kennett Square and Oxford",Chester,Pennsylvania,
1018671,FRESHFARM Dupont Market,-77.044967,38.911806,Y,1624 20th St NW ,Washington,District of Columbia,District of Columbia,20009
1011730,Friendswood Farmers Market,-95.191302,29.520767,N,1100 S Friendswood Dr.,Friendswood,Galveston,Texas,77546
1021552,Ft. Thomas Farmers Market,-84.444349,39.06822,N,801 Cochran Ave,Ft. Thomas,Campbell,Kentucky,41075
1019762,Ft. Wayne's Farmers Market - Summer,-85.136155,41.078388,N,301 E Wayne Street,Fort Wayne,Allen,Indiana,46802
1019285,Ft. Wayne's Farmers Market-Winter Market,-85.140411,41.074494,N,216 W Douglas Ave,FORT WAYNE,Allen,Indiana,46802
1019998,Fulshear Farmers' Market,-95.888475,29.690226,N,9035 Bois d'Arc Lane,Fulshear ,Fort Bend,Texas,77406
1018121,Fulton County Farmers Market,-86.2158331,41.0647645,N,,Rochester,Fulton,Indiana,46975
1019949,Fulton Stall Market - Indoor Farmers Market,-74.003474,40.706222,N,91 South St.,New York ,New York,New York,10038
1006661,Fulton Street Farmers Market,-85.640479,42.963913,Y,1145 East Fulton,Grand Rapids,Kent,Michigan,49503
1021590,Fuquay-Varina Growers Market,-78.800147,35.585512,Y,121 N Main St.,Fuquay-Varina,Wake,North Carolina,27526
1021444,Galena KS Farmer's Market,-94.635517,37.075194,N,210 W 7th St,Galena,Cherokee,Kansas,66739
1021730,Galena KS Farmer's Market,-94.640914,37.074792,N,210 W 7th St,Galena,Cherokee,Kansas,66739
1019630,Gallatin Farmers Market ,-86.448948,36.388902,N,160 W Franklin St,Gallatin,Sumner,Tennessee,37066
1011814,Galleria @ Tyler Riverside Farmers Market,-117.4578357,33.9097475,Y,1370 Galleria @ Tyler,Riverside,Riverside,California,92503
1018970,Garden City Farmers Market,-100.8532074,37.9772536,N,1210 Fleming ,Garden City,Finney,Kansas,67846
1018831,Gardner Farmers Market,-94.925777,38.812999,N,136 E Washington St,Gardner ,Johnson,Kansas,66030
1019728,Garfield Park Farmers Market,-86.14183,39.731109,Y,2345 Pagoda Dr,Indianapolis,Marion,Indiana,46225
1021662,Garfield Park Neighborhood Market - Indoor Season,-87.705713,41.883908,N,135 N Kedzie Ave.,Chicago,Cook,Illinois,60612
1020095,Garrard County Farmers Market,-84.583209,37.614373,N,117 Lexington RD,Lancaster,Garrard,Kentucky,40444
1019587,"Gas City, IN Farmers Market ",-85.598506,40.489812,N,1028 E Main Street,Gas City,Grant,Indiana,46933
1021677,Gateway Farmers Market,-94.029739,33.430713,Y,602 East Jefferson Ave,Texarkana ,Miller,Arkansas,71854
1021416,General Store Market ,-91.844351,45.402192,N,1327 S. 18th Street,Barron,Barron,Wisconsin,54812
1012033,Georgetown Farmers Market,-79.2817826,33.3662089,Y,122 Screven St,Georgetown,Georgetown,South Carolina,29440
1019602,Get Moving Houston Farmers Market - Acres Homes,-95.422239,29.857439,Y,6719 W. Montgomery ,Houston,Houston,Texas,77091
1019603,Get Moving Houston Farmers Market - Denver Harbor ,-95.386342,29.780472,Y,6402 Market St. ,Houston,Houston,Texas,77020
1019604,Get Moving Houston Farmers Market - Hiram Clarke ,-95.43355,29.614043,Y,3810 W. Fuqua St. ,Houston,Houston,Texas,77045
1019605,Get Moving Houston Farmers Market - Magnolia,-95.300902,29.734482,Y,7037 Capitol St. 77011,Houston,Houston,Texas,77011
1019606,Get Moving Houston Farmers Market - Northeast,-95.304197,29.851549,Y,9720 Spaulding St. 77016,Houston,Houston,Texas,77016
1019607,Get Moving Houston Farmers Market - Southwest,-95.496227,29.711246,Y,6400 High Star Dr. ,Houston ,Houston,Texas,77074
1019608,Get Moving Houston Farmers Market - Sunnyside,-95.356477,29.656412,Y,9314 Cullen St. 77051,Houston,Houston,Texas,77051
1021461,Gilbert Farmers Market,-111.790943,33.354527,N,222 N Ash St,Gilbert,Maricopa,Arizona,85234
1021284,Gilmanton Community Farmers Market Association,-71.332318,43.425347,N,1385 NH Route 140,Gilmanton,Belknap,New Hampshire,03237
1008573,Gladstone Farmers' Market,-94.5730016,39.2214548,N,602 NE 70th Street,Gladstone,Clay,Missouri,64118
1002767,Glen Arbor Farmers Market,-85.986905,44.897978,Y,6394 Western Ave.,Glen Arbor,Leelanau,Michigan,49636
1005588,GLENCOE,-85.934714,33.957828,N,201  W CHASTAIN BLVD. WEST,GLENCOE,Etowah,Alabama,35905
1019710,Glens Falls Farmers Market Association,-73.653504,43.317546,Y,10 Sanford St,Glens Falls,Warren,New York,12801
1019414,Glenwood Sunday Market,-87.681844,41.837551,Y,,Chicago,Cook,Illinois,60626
1021364,Goddard Memorial State Park Farmers Market,-71.444335,41.649602,Y,1095 Ives Rd,Warwick,Kent,Rhode Island,02818
1020050,Good Local Markets White Rock Farmers Market,-96.706451,32.829956,N,9150 Garland Road,Dallas,Dallas,Texas,75218
1019833,Goodhue Farmers Market,-92.624672,44.403334,N,411 Rosie Park Way,Goodhue ,Goodhue,Minnesota,55027
1021350,Gooding Farmer's Market,-114.712524,42.932194,N,Corner of 13th and Main,Gooding,Gooding,Idaho,83330
1021308,Gorgas Park Farmers' Market,-75.221221,40.037308,Y,6300 Ridge Avenue,Philadelphia,Philadelphia,Pennsylvania,19128
1012253,Goshen Farmers Market,-74.322899,41.401966,Y,South Church and Main Street,Goshen,Orange,New York,10924
1021392,Grand Prairie Farmers Market,-91.55237,34.49802,N,505 S. Main St.,Stuttgart ,Arkansas,Arkansas,72160
1005937,Grand Rapids Farmers' Market,-93.529757,47.221394,N,11 Golf Course Road,Grand Rapids,Itasca,Minnesota,55744
1017947,Grandin Village Farmers Market,-79.978064,37.265053,N,2080 Westover Ave SW,Roanoke,Roanoke City,Virginia,24015
1021484,Grant Park Farmers Market ,-84.376724,33.725504,N,1040 Grant Street SE,Atlanta,Fulton,Georgia,30315
1019989,Grass Roots Farmers Market,-73.943475,40.823804,Y,W.145th. Street between Edgecombe & Bradhurst Aves.,New York,New York,New York,10031
1009808,"Great Falls Farmers Market, Turners Falls",-72.559612,42.606069,Y,Peskeomskut Park,Turners Falls,Franklin,Massachusetts,01376
1021456,Greater Washington County Food Bank Farmers' Market,-79.977907,40.041867,N,909 National Pike West,Brownsville,Washington,Pennsylvania,15417
1006059,Greater Watertown-North Country Chamber of Commerce Farm & Craft Market,-75.9112726897001,43.9720956981182,N,317 Washington St.,Watertown,Jefferson,New York,13601
1021289,Greeley Farmers Market,-104.689105,40.424001,N,902 7th Ave.,Greeley,Weld,Colorado,80631
1021319,Green City Market Lincoln Park,-87.633865,41.915854,Y,1817 N. Clark St,Chicago,Cook,Illinois,60614
1021320,Green City Market West Loop,-87.650439,41.880039,Y,115 S. Sangamon St,Chicago,Cook,Illinois,60607
1004849,Green Market at Piedmont Park,-84.378551,33.784257,N,1071 Piedmont Ave NE,Atlanta,Fulton,Georgia,30309
1006997,Green Scene Walker Community Farmer's Market,-94.584857,47.100539,N,617 Michigan Avenue,Walker,Cass,Minnesota,56484
1019805,Greenbelt Farmers Market,-76.877296,39.001146,N,25 Crescent Road,Greenbelt,Prince George's,Maryland,20770
1019132,Greene Farmers Market,-78.384143,38.233858,N,42 Carmen Place,Ruckersville,Greene,Virginia,22968
1018472,Gretna Farmers Market,-90.0653599,29.9165076,N,739 Third Street,Gretna,Jefferson,Louisiana,70053
1021382,Grinnell Farmers Market,-92.724057,41.743189,Y,833 4th Ave,Grinnell,Poweshiek,Iowa,50112
1021536,Grove Farm Market,-159.395575,21.965378,N,4411 Kikowaena St,Lihue,Kauai,Hawaii,96766
1019088,Grow Baton Rouge Farmers Market,-91.1491139,30.4617557,Y,4000 Gus Young Ave,baton rouge,East Baton Rouge,Louisiana,70802
1021247,Growing Augusta Pop-Up Market ,-82.11834,33.387808,N,3647 Karleen Rd,Hephzibah,Richmond,Georgia,30815
1018619,Guttenberg Farmers Market,-91.095446,42.782433,Y,400 Block of South River Park Drive,Guttenberg,Clayton,Iowa,52052
1005265,Halawa District Park (People's Open Market),-157.914948,21.373292,N,99-795 Iwaiwa Street,Aiea,Honolulu,Hawaii,96701
1001804,Halifax Market Place & Farmers Market,-78.92836,36.76317,N,209 South Main Street,Halifax,Halifax,Virginia,24558
1021584,Hamilton Park Farmers Market,-74.044847,40.72781,Y,Hamilton Park,Jersey City,Hudson,New Jersey,07302
1019673,Hamilton's Historic Farmers Market,-84.565522,39.394328,N,345 High Street ,Hamilton,Butler,Ohio,45011
1018774,Hammond's Grandson's Produce,-78.8531625,35.1865196,N,7165 Ramsey Street,Fayetteville ,Cumberland,North Carolina,28310
1019738,Hampden Farmers Market,-68.847236,44.74558,Y,106 Western Ave.,Hampden,Penobscot,Maine,04444
1019209,Hampton Blvd Farmers Market,-76.305582,36.912352,N,7400 Hampton Blvd.,Norfolk,Norfolk,Virginia,23505
1001597,Hampton Farmers Market,-93.209702,42.742892,Y,1st Street NW and 1st Ave. NW,Hampton,Franklin,Iowa,50441
1021583,Hana Farmers Market,-155.986942,20.750751,N,Hana Highway,Hana,Maui,Hawaii,96713
1006425,Hanalei Farmers' Market at Hale Halawai 'Ohana O Hanalei,-159.499208,22.201731,N,55299C Kuhio Hwy ,Hanalei,Kauai,Hawaii,96714
1019065,Hancock County Farmers' Market,-83.653004,41.039589,N,200 West Main Cross,Findlay,Hancock,Ohio,45840
1019148,Hanover Market House,-76.98261,39.803273,N,210 East Chestnut Street,Hanover,York,Pennsylvania,17331
1019533,HAPI Fresh Farmers' Market ,-81.521429,41.080456,Y,647 E. Market Street,Akron,Summit,Ohio,44304
1019770,HAPI Fresh Farmers' Market ,-81.521429,41.080456,N,381 Ontario Street,Akron ,Summit,Ohio,44310
1019154,HardyвЂ™s Farm Market,-85.2011808,41.0359345,Y,4525 Knoll Rd,Fort Wayne,Allen,Indiana,46809
1018380,Harker Heights Farmers Market,-97.681611,31.073245,N,850 West Central Texas Expressway,Harker Heights,Bell,Texas,76548
1021696,Harlingen Farmers Market,-97.694079,26.189375,N,218 E Tyler Ave,Harlingen,Cameron,Texas,78550
1021555,Harrison City Market,-84.800573,44.019859,N,121 E. Main Street,Harrison,Clare,Michigan,48625
1020122,Harrison County Farmers Market - Saturday,-84.286978,38.394075,Y,364 Oddville Ave,Cynthiana,Harrison,Kentucky,
1020125,Harrison County Farmers Market - Wednesday,-84.297879,38.390005,Y,111 S Main St,Cynthiana,Harrison,Kentucky,
1020107,Hart County Farmers Market,-85.889578,37.271492,Y,Main Street,Munfordville,Hart,Kentucky,42765
